,Fresh,Rotten,General,freq_fresh,freq_rot,freq_total,rel_fresh,rel_rot
greene,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
greener,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
greengrass,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
greer,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
greeting,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
greg,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
gregg,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gregory,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gremlin,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
gresham,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
greta,6.0,1.0,7,0.0045629111373056,0.0007604851895509335,0.005323396326856534,0.007365306949167106,0.0019987208186760474
grew,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
grey,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
gridiron,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grief,14.0,0.0,14,0.010646792653713068,0.0,0.010646792653713068,0.01718571621472325,0.0
grier,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
grieving,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
griffith,3.0,3.0,6,0.0022814555686528,0.0022814555686528,0.0045629111373056,0.003682653474583553,0.005996162456028142
grifter,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grillo,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grim,29.0,9.0,38,0.022054070496977073,0.006844366705958401,0.028898437202935473,0.03559898358764101,0.017988487368084425
grime,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grimly,7.0,1.0,8,0.005323396326856534,0.0007604851895509335,0.006083881516407468,0.008592858107361625,0.0019987208186760474
grimmer,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grimness,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
grimy,7.0,1.0,8,0.005323396326856534,0.0007604851895509335,0.006083881516407468,0.008592858107361625,0.0019987208186760474
grinch,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
grinches,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grind,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
grindhouse,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
grinding,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gringo,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
grip,6.0,0.0,6,0.0045629111373056,0.0,0.0045629111373056,0.007365306949167106,0.0
gripping,115.0,8.0,123,0.08745579679835735,0.006083881516407468,0.09353967831476483,0.14116838319236955,0.01598976654940838
grippingly,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
grisham,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
grisly,3.0,6.0,9,0.0022814555686528,0.0045629111373056,0.006844366705958401,0.003682653474583553,0.011992324912056283
grist,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grit,6.0,3.0,9,0.0045629111373056,0.0022814555686528,0.006844366705958401,0.007365306949167106,0.005996162456028142
grittiness,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gritty,39.0,7.0,46,0.029658922392486405,0.005323396326856534,0.03498231871934294,0.047874495169586195,0.013991045730732331
grodin,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
gromit,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
groove,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
groovy,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
gross,6.0,27.0,33,0.0045629111373056,0.020533100117875205,0.025096011255180805,0.007365306949167106,0.05396546210425328
grossness,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
grotesque,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
ground,35.0,6.0,41,0.026616981634282673,0.0045629111373056,0.031179892771588277,0.04296429053680812,0.011992324912056283
groundbreaker,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
groundbreaking,18.0,3.0,21,0.013688733411916803,0.0022814555686528,0.0159701889805696,0.02209592084750132,0.005996162456028142
grounded,13.0,2.0,15,0.009886307464162135,0.001520970379101867,0.011407277843264002,0.01595816505652873,0.003997441637352095
groundhog,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
grounding,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
groundwork,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
group,13.0,2.0,15,0.009886307464162135,0.001520970379101867,0.011407277843264002,0.01595816505652873,0.003997441637352095
groupie,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
growing,7.0,2.0,9,0.005323396326856534,0.001520970379101867,0.006844366705958401,0.008592858107361625,0.003997441637352095
grown,7.0,3.0,10,0.005323396326856534,0.0022814555686528,0.007604851895509335,0.008592858107361625,0.005996162456028142
grows,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
grueling,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
gruesome,5.0,6.0,11,0.0038024259477546676,0.0045629111373056,0.008365337085060268,0.006137755790972589,0.011992324912056283
gruesomely,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grumpy,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grunge,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
grunt,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gräns,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gu,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
guanajuato,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guaranteed,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guard,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
guarded,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guardian,5.0,2.0,7,0.0038024259477546676,0.001520970379101867,0.005323396326856534,0.006137755790972589,0.003997441637352095
guerilla,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guernsey,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guerva,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guess,2.0,2.0,4,0.001520970379101867,0.001520970379101867,0.003041940758203734,0.0024551023163890354,0.003997441637352095
guessed,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guessing,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
guest,3.0,4.0,7,0.0022814555686528,0.003041940758203734,0.005323396326856534,0.003682653474583553,0.00799488327470419
guffaw,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
guggenheim,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gugino,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guginol,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gugu,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
guide,9.0,2.0,11,0.006844366705958401,0.001520970379101867,0.008365337085060268,0.01104796042375066,0.003997441637352095
guided,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guiding,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guignol,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guildenstern,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guillermo,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
guilt,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
guilty,3.0,7.0,10,0.0022814555686528,0.005323396326856534,0.007604851895509335,0.003682653474583553,0.013991045730732331
guinness,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
guirado,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guitar,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
guk,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gulf,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
gump,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gumshoe,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gun,8.0,12.0,20,0.006083881516407468,0.0091258222746112,0.01520970379101867,0.009820409265556142,0.023984649824112567
gunga,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gunn,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gunnin,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gunplay,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
guru,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
gussies,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gusto,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
gut,17.0,4.0,21,0.01292824822236587,0.003041940758203734,0.0159701889805696,0.020868369689306804,0.00799488327470419
gutiérrez,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gutsy,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
guy,18.0,20.0,38,0.013688733411916803,0.01520970379101867,0.028898437202935473,0.02209592084750132,0.03997441637352095
gwen,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
gwyneth,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
gyllenhaal,8.0,1.0,9,0.006083881516407468,0.0007604851895509335,0.006844366705958401,0.009820409265556142,0.0019987208186760474
gypsy,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
güeros,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
ha,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
habit,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hack,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
hacking,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hackman,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
hackneyed,1.0,12.0,13,0.0007604851895509335,0.0091258222746112,0.009886307464162135,0.0012275511581945177,0.023984649824112567
hacksaw,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hader,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
haditha,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hadzihalilovic,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hagazussa,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
haggis,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
hagiographic,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hagiography,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
hahn,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hai,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hail,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hailed,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hailee,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hailing,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
haine,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
haines,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hair,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
hairspray,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hal,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
hale,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
haley,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
half,12.0,35.0,47,0.0091258222746112,0.026616981634282673,0.03574280390889387,0.014730613898334213,0.06995522865366166
hall,4.0,5.0,9,0.003041940758203734,0.0038024259477546676,0.006844366705958401,0.004910204632778071,0.009993604093380237
hallmark,2.0,3.0,5,0.001520970379101867,0.0022814555686528,0.0038024259477546676,0.0024551023163890354,0.005996162456028142
hallow,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
halloween,3.0,11.0,14,0.0022814555686528,0.008365337085060268,0.010646792653713068,0.003682653474583553,0.02198592900543652
hallows,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hallström,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hallucinatory,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hamer,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hamill,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hamilton,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hamlet,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
hamm,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
hammer,7.0,3.0,10,0.005323396326856534,0.0022814555686528,0.007604851895509335,0.008592858107361625,0.005996162456028142
hammy,1.0,7.0,8,0.0007604851895509335,0.005323396326856534,0.006083881516407468,0.0012275511581945177,0.013991045730732331
hampered,6.0,6.0,12,0.0045629111373056,0.0045629111373056,0.0091258222746112,0.007365306949167106,0.011992324912056283
hamstrung,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
hancock,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
hand,27.0,13.0,40,0.020533100117875205,0.009886307464162135,0.03041940758203734,0.03314388127125198,0.025983370642788613
handed,18.0,34.0,52,0.013688733411916803,0.02585649644473174,0.03954522985664854,0.02209592084750132,0.06795650783498561
handedly,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
handedness,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
hander,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
handful,10.0,22.0,32,0.007604851895509335,0.016730674170120537,0.024335526065629873,0.012275511581945177,0.04397185801087304
handheld,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
handicap,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
handily,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
handle,7.0,3.0,10,0.005323396326856534,0.0022814555686528,0.007604851895509335,0.008592858107361625,0.005996162456028142
handled,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
handling,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
handmade,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
handmaiden,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
handsome,5.0,3.0,8,0.0038024259477546676,0.0022814555686528,0.006083881516407468,0.006137755790972589,0.005996162456028142
